GEOID10,CBSA,METRO_NAME,HRS2010,INTERVAL2010
13021012300,31420,"Macon, GA",3.30,4
34021001800,45940,"Trenton, NJ",3.30,4
55059000300,16980,"Chicago-Naperville-Elgin, IL-I",3.30,4
39017014600,17140,"Cincinnati, OH-KY-IN",3.30,4
06075021700,41860,"San Francisco-Oakland-Hayward,",3.30,4
42045405200,37980,Philadelphia-Camden-Wilmington,3.30,4
36061011800,35620,"New York-Newark-Jersey City, N",3.31,4
48029130300,41700,"San Antonio-New Braunfels, TX",3.31,4
26163552000,19820,"Detroit-Warren-Dearborn, MI",3.31,4
06073004200,41740,"San Diego-Carlsbad, CA",3.31,4
37119000800,16740,"Charlotte-Concord-Gastonia, NC",3.31,4
06073002601,41740,"San Diego-Carlsbad, CA",3.31,4
34013005400,35620,"New York-Newark-Jersey City, N",3.31,4
17163504600,41180,"St. Louis, MO-IL",3.31,4
36047117400,35620,"New York-Newark-Jersey City, N",3.31,4
17031440900,16980,"Chicago-Naperville-Elgin, IL-I",3.31,4
42013101700,11020,"Altoona, PA",3.31,4
06037270200,31100,"Los Angeles-Long Beach, CA",3.31,4
34017010600,35620,"New York-Newark-Jersey City, N",3.31,4
06037433200,31100,"Los Angeles-Long Beach, CA",3.31,4
42101007700,37980,Philadelphia-Camden-Wilmington,3.31,4
51760010900,40060,"Richmond, VA",3.31,4
29077000100,44180,"Springfield, MO",3.31,4
13121012300,12060,"Atlanta-Sandy Springs-Roswell,",3.31,4
51680000400,31340,"Lynchburg, VA",3.31,4
53063002400,44060,"Spokane-Spokane Valley, WA",3.31,4
06037501400,31100,"Los Angeles-Long Beach, CA",3.31,4
39099813800,49660,"Youngstown-Warren-Boardman, OH",3.32,4
06037241001,31100,"Los Angeles-Long Beach, CA",3.32,4
36047022100,35620,"New York-Newark-Jersey City, N",3.32,4
17201001300,40420,"Rockford, IL",3.32,4
39099802100,49660,"Youngstown-Warren-Boardman, OH",3.32,4
49035101900,41620,"Salt Lake City, UT",3.32,4
34013016600,35620,"New York-Newark-Jersey City, N",3.32,4
25025081001,14460,"Boston-Cambridge-Newton, MA-NH",3.32,4
12103021200,45300,Tampa-St. Petersburg-Clearwate,3.32,4
36047037100,35620,"New York-Newark-Jersey City, N",3.32,4
17031220500,16980,"Chicago-Naperville-Elgin, IL-I",3.32,4
17115000600,19500,"Decatur, IL",3.32,4
36005023100,35620,"New York-Newark-Jersey City, N",3.32,4
36047019000,35620,"New York-Newark-Jersey City, N",3.32,4
24510080600,12580,"Baltimore-Columbia-Towson, MD",3.32,4
36085006400,35620,"New York-Newark-Jersey City, N",3.32,4
36081144700,35620,"New York-Newark-Jersey City, N",3.32,4
26163541200,19820,"Detroit-Warren-Dearborn, MI",3.32,4
36047000100,35620,"New York-Newark-Jersey City, N",3.32,4
18035000300,34620,"Muncie, IN",3.32,4
08101001400,39380,"Pueblo, CO",3.32,4
06001406201,41860,"San Francisco-Oakland-Hayward,",3.32,4
55025002000,31540,"Madison, WI",3.32,4
37063000500,20500,"Durham-Chapel Hill, NC",3.32,4
42003101100,38300,"Pittsburgh, PA",3.32,4
21067000101,30460,"Lexington-Fayette, KY",3.32,4
12086002502,33100,Miami-Fort Lauderdale-West Pal,3.32,4
06019001301,23420,"Fresno, CA",3.32,4
06037702400,31100,"Los Angeles-Long Beach, CA",3.32,4
26081001900,24340,"Grand Rapids-Wyoming, MI",3.32,4
17031826000,16980,"Chicago-Naperville-Elgin, IL-I",3.32,4
53063003800,44060,"Spokane-Spokane Valley, WA",3.32,4
55079012300,33340,"Milwaukee-Waukesha-West Allis,",3.32,4
26145001200,40980,"Saginaw, MI",3.32,4
26163515700,19820,"Detroit-Warren-Dearborn, MI",3.32,4
36119000401,35620,"New York-Newark-Jersey City, N",3.32,4
36085017600,35620,"New York-Newark-Jersey City, N",3.32,4
36005002000,35620,"New York-Newark-Jersey City, N",3.33,4
36047058600,35620,"New York-Newark-Jersey City, N",3.33,4
36061013400,35620,"New York-Newark-Jersey City, N",3.33,4
22071001402,35380,"New Orleans-Metairie, LA",3.33,4
29510111400,41180,"St. Louis, MO-IL",3.33,4
25025091600,14460,"Boston-Cambridge-Newton, MA-NH",3.33,4
55079012200,33340,"Milwaukee-Waukesha-West Allis,",3.33,4
29510101500,41180,"St. Louis, MO-IL",3.33,4
36061011000,35620,"New York-Newark-Jersey City, N",3.33,4
53063002600,44060,"Spokane-Spokane Valley, WA",3.33,4
20173000200,48620,"Wichita, KS",3.33,4
53063000300,44060,"Spokane-Spokane Valley, WA",3.33,4
06085501800,41940,San Jose-Sunnyvale-Santa Clara,3.33,4
39003012600,30620,"Lima, OH",3.33,4
34039030701,35620,"New York-Newark-Jersey City, N",3.33,4
55139000200,36780,"Oshkosh-Neenah, WI",3.33,4
51680001100,31340,"Lynchburg, VA",3.33,4
05119004600,30780,Little Rock-North Little Rock-,3.33,4
17201002500,40420,"Rockford, IL",3.33,4
22071000100,35380,"New Orleans-Metairie, LA",3.33,4
36119000802,35620,"New York-Newark-Jersey City, N",3.33,4
34007601600,37980,Philadelphia-Camden-Wilmington,3.33,4
37063001001,20500,"Durham-Chapel Hill, NC",3.33,4
26163545500,19820,"Detroit-Warren-Dearborn, MI",3.33,4
41051004500,38900,"Portland-Vancouver-Hillsboro,",3.33,4
47093000901,28940,"Knoxville, TN",3.33,4
48029130402,41700,"San Antonio-New Braunfels, TX",3.33,4
20173000900,48620,"Wichita, KS",3.33,4
51700030500,47260,Virginia Beach-Norfolk-Newport,3.34,4
06037197420,31100,"Los Angeles-Long Beach, CA",3.34,4
34017016400,35620,"New York-Newark-Jersey City, N",3.34,4
42003130200,38300,"Pittsburgh, PA",3.34,4
39035102900,17460,"Cleveland-Elyria, OH",3.34,4
39035115100,17460,"Cleveland-Elyria, OH",3.34,4
34013000500,35620,"New York-Newark-Jersey City, N",3.34,4
06037224410,31100,"Los Angeles-Long Beach, CA",3.34,4
17031260200,16980,"Chicago-Naperville-Elgin, IL-I",3.34,4
26017280600,13020,"Bay City, MI",3.34,4
01101001500,33860,"Montgomery, AL",3.34,4
19163010600,19340,"Davenport-Moline-Rock Island,",3.34,4
06001422200,41860,"San Francisco-Oakland-Hayward,",3.34,4
36047043500,35620,"New York-Newark-Jersey City, N",3.34,4
48439123600,19100,"Dallas-Fort Worth-Arlington, T",3.34,4
13245001000,12260,"Augusta-Richmond County, GA-SC",3.34,4
13121001002,12060,"Atlanta-Sandy Springs-Roswell,",3.34,4
39145003500,39020,"Portsmouth, OH",3.34,4
18089030200,16980,"Chicago-Naperville-Elgin, IL-I",3.34,4
22071003308,35380,"New Orleans-Metairie, LA",3.34,4
26065001200,29620,"Lansing-East Lansing, MI",3.35,4
36047016900,35620,"New York-Newark-Jersey City, N",3.35,4
33011001300,31700,"Manchester-Nashua, NH",3.35,4
55079003100,33340,"Milwaukee-Waukesha-West Allis,",3.35,4
36047089600,35620,"New York-Newark-Jersey City, N",3.35,4
01073004000,13820,"Birmingham-Hoover, AL",3.35,4
42043020600,25420,"Harrisburg-Carlisle, PA",3.35,4
26163506200,19820,"Detroit-Warren-Dearborn, MI",3.35,4
22071002200,35380,"New Orleans-Metairie, LA",3.35,4
44007002600,39300,"Providence-Warwick, RI-MA",3.35,4
36085021300,35620,"New York-Newark-Jersey City, N",3.35,4
19193000400,43580,"Sioux City, IA-NE-SD",3.35,4
29095000800,28140,"Kansas City, MO-KS",3.35,4
06037575002,31100,"Los Angeles-Long Beach, CA",3.35,4
25017373200,14460,"Boston-Cambridge-Newton, MA-NH",3.35,4
39035121300,17460,"Cleveland-Elyria, OH",3.35,4
55059000900,16980,"Chicago-Naperville-Elgin, IL-I",3.35,4
12103021800,45300,Tampa-St. Petersburg-Clearwate,3.35,4
55059000800,16980,"Chicago-Naperville-Elgin, IL-I",3.35,4
25017341300,14460,"Boston-Cambridge-Newton, MA-NH",3.35,4
36029007102,15380,Buffalo-Cheektowaga-Niagara Fa,3.35,4
06075015400,41860,"San Francisco-Oakland-Hayward,",3.35,4
06085500100,41940,San Jose-Sunnyvale-Santa Clara,3.35,4
42003424000,38300,"Pittsburgh, PA",3.35,4
25021402101,14460,"Boston-Cambridge-Newton, MA-NH",3.35,4
39145003200,39020,"Portsmouth, OH",3.35,4
25025010500,14460,"Boston-Cambridge-Newton, MA-NH",3.36,4
18097350700,26900,"Indianapolis-Carmel-Anderson,",3.36,4
36047039900,35620,"New York-Newark-Jersey City, N",3.36,4
06037221210,31100,"Los Angeles-Long Beach, CA",3.36,4
27053101800,33460,Minneapolis-St. Paul-Bloomingt,3.36,4
26163531700,19820,"Detroit-Warren-Dearborn, MI",3.36,4
36061013600,35620,"New York-Newark-Jersey City, N",3.36,4
36055009302,40380,"Rochester, NY",3.36,4
25025180500,14460,"Boston-Cambridge-Newton, MA-NH",3.36,4
26121001200,34740,"Muskegon, MI",3.36,4
31109003002,30700,"Lincoln, NE",3.36,4
22071008400,35380,"New Orleans-Metairie, LA",3.36,4
27053107500,33460,Minneapolis-St. Paul-Bloomingt,3.36,4
42101020900,37980,Philadelphia-Camden-Wilmington,3.36,4
13121001700,12060,"Atlanta-Sandy Springs-Roswell,",3.36,4
42003240600,38300,"Pittsburgh, PA",3.36,4
39049001400,18140,"Columbus, OH",3.36,4
39017000400,17140,"Cincinnati, OH-KY-IN",3.36,4
06019002501,23420,"Fresno, CA",3.36,4
12086006301,33100,Miami-Fort Lauderdale-West Pal,3.36,4
05119002500,30780,Little Rock-North Little Rock-,3.36,4
08005006200,19740,"Denver-Aurora-Lakewood, CO",3.36,4
06037401500,31100,"Los Angeles-Long Beach, CA",3.36,4
34017016000,35620,"New York-Newark-Jersey City, N",3.37,4
36047053500,35620,"New York-Newark-Jersey City, N",3.37,4
39035120600,17460,"Cleveland-Elyria, OH",3.37,4
34013018600,35620,"New York-Newark-Jersey City, N",3.37,4
39099802300,49660,"Youngstown-Warren-Boardman, OH",3.37,4
34013011800,35620,"New York-Newark-Jersey City, N",3.37,4
01101000700,33860,"Montgomery, AL",3.37,4
26163553300,19820,"Detroit-Warren-Dearborn, MI",3.37,4
40109104900,36420,"Oklahoma City, OK",3.37,4
26163515600,19820,"Detroit-Warren-Dearborn, MI",3.37,4
17031520400,16980,"Chicago-Naperville-Elgin, IL-I",3.37,4
36085018901,35620,"New York-Newark-Jersey City, N",3.37,4
06037701501,31100,"Los Angeles-Long Beach, CA",3.37,4
36029007101,15380,Buffalo-Cheektowaga-Niagara Fa,3.37,4
39113001200,19380,"Dayton, OH",3.37,4
41051005600,38900,"Portland-Vancouver-Hillsboro,",3.37,4
39113004400,19380,"Dayton, OH",3.37,4
55079018600,33340,"Milwaukee-Waukesha-West Allis,",3.37,4
06037573002,31100,"Los Angeles-Long Beach, CA",3.37,4
06037191820,31100,"Los Angeles-Long Beach, CA",3.37,4
36119000103,35620,"New York-Newark-Jersey City, N",3.37,4
06001407500,41860,"San Francisco-Oakland-Hayward,",3.37,4
49057201800,36260,"Ogden-Clearfield, UT",3.37,4
18003001700,23060,"Fort Wayne, IN",3.37,4
42003060300,38300,"Pittsburgh, PA",3.37,4
26163541800,19820,"Detroit-Warren-Dearborn, MI",3.37,4
19155030401,36540,"Omaha-Council Bluffs, NE-IA",3.37,4
18097360900,26900,"Indianapolis-Carmel-Anderson,",3.37,4
48439104505,19100,"Dallas-Fort Worth-Arlington, T",3.37,4
42021013600,27780,"Johnstown, PA",3.37,4
41051001000,38900,"Portland-Vancouver-Hillsboro,",3.37,4
25025091001,14460,"Boston-Cambridge-Newton, MA-NH",3.37,4
36081094202,35620,"New York-Newark-Jersey City, N",3.37,4
34003019303,35620,"New York-Newark-Jersey City, N",3.37,4
17197881302,16980,"Chicago-Naperville-Elgin, IL-I",3.37,4
36001002600,10580,"Albany-Schenectady-Troy, NY",3.37,4
06085503122,41940,San Jose-Sunnyvale-Santa Clara,3.37,4
24510080400,12580,"Baltimore-Columbia-Towson, MD",3.38,4
36047059100,35620,"New York-Newark-Jersey City, N",3.38,4
18097341600,26900,"Indianapolis-Carmel-Anderson,",3.38,4
29095005300,28140,"Kansas City, MO-KS",3.38,4
25017342201,14460,"Boston-Cambridge-Newton, MA-NH",3.38,4
42043020300,25420,"Harrisburg-Carlisle, PA",3.38,4
36047082400,35620,"New York-Newark-Jersey City, N",3.38,4
22071010200,35380,"New Orleans-Metairie, LA",3.38,4
40109103400,36420,"Oklahoma City, OK",3.38,4
20209045200,28140,"Kansas City, MO-KS",3.38,4
53063001600,44060,"Spokane-Spokane Valley, WA",3.38,4
37067000500,49180,"Winston-Salem, NC",3.38,4
18097357800,26900,"Indianapolis-Carmel-Anderson,",3.38,4
25017342300,14460,"Boston-Cambridge-Newton, MA-NH",3.38,4
41051001302,38900,"Portland-Vancouver-Hillsboro,",3.38,4
17031661000,16980,"Chicago-Naperville-Elgin, IL-I",3.38,4
39035152501,17460,"Cleveland-Elyria, OH",3.38,4
36085016901,35620,"New York-Newark-Jersey City, N",3.38,4
37067000700,49180,"Winston-Salem, NC",3.38,4
21117067100,17140,"Cincinnati, OH-KY-IN",3.38,4
22071007502,35380,"New Orleans-Metairie, LA",3.38,4
21067000200,30460,"Lexington-Fayette, KY",3.38,4
42101029900,37980,Philadelphia-Camden-Wilmington,3.38,4
21067000400,30460,"Lexington-Fayette, KY",3.38,4
36027220700,39100,0,3.38,4
06085501000,41940,San Jose-Sunnyvale-Santa Clara,3.38,4
05119002900,30780,Little Rock-North Little Rock-,3.38,4
17031813801,16980,"Chicago-Naperville-Elgin, IL-I",3.38,4
39035117202,17460,"Cleveland-Elyria, OH",3.38,4
18163002400,21780,"Evansville, IN-KY",3.39,4
36081019000,35620,"New York-Newark-Jersey City, N",3.39,4
55079010800,33340,"Milwaukee-Waukesha-West Allis,",3.39,4
17031220400,16980,"Chicago-Naperville-Elgin, IL-I",3.39,4
36085024700,35620,"New York-Newark-Jersey City, N",3.39,4
26163579800,19820,"Detroit-Warren-Dearborn, MI",3.39,4
26145000200,40980,"Saginaw, MI",3.39,4
36047114600,35620,"New York-Newark-Jersey City, N",3.39,4
42133001100,49620,"York-Hanover, PA",3.39,4
39035119202,17460,"Cleveland-Elyria, OH",3.39,4
47157005500,32820,"Memphis, TN-MS-AR",3.39,4
34017005300,35620,"New York-Newark-Jersey City, N",3.39,4
17031260100,16980,"Chicago-Naperville-Elgin, IL-I",3.39,4
18089011300,16980,"Chicago-Naperville-Elgin, IL-I",3.39,4
36081101002,35620,"New York-Newark-Jersey City, N",3.39,4
36085002001,35620,"New York-Newark-Jersey City, N",3.39,4
29021000500,41140,"St. Joseph, MO-KS",3.39,4
48439123300,19100,"Dallas-Fort Worth-Arlington, T",3.39,4
26017281000,13020,"Bay City, MI",3.39,4
51740210200,47260,Virginia Beach-Norfolk-Newport,3.39,4
20209041500,28140,"Kansas City, MO-KS",3.39,4
17115001100,19500,"Decatur, IL",3.39,4
19013000700,47940,"Waterloo-Cedar Falls, IA",3.40,4
36047053300,35620,"New York-Newark-Jersey City, N",3.40,4
36047021000,35620,"New York-Newark-Jersey City, N",3.40,4
29510123100,41180,"St. Louis, MO-IL",3.40,4
24510130300,12580,"Baltimore-Columbia-Towson, MD",3.40,4
18097390900,26900,"Indianapolis-Carmel-Anderson,",3.40,4
47157004600,32820,"Memphis, TN-MS-AR",3.40,4
34017000100,35620,"New York-Newark-Jersey City, N",3.40,4
48201312400,26420,Houston-The Woodlands-Sugar La,3.40,4
36001013200,10580,"Albany-Schenectady-Troy, NY",3.40,4
26163523400,19820,"Detroit-Warren-Dearborn, MI",3.40,4
19193000300,43580,"Sioux City, IA-NE-SD",3.40,4
36119002900,35620,"New York-Newark-Jersey City, N",3.40,4
42101021000,37980,Philadelphia-Camden-Wilmington,3.40,4
42101006600,37980,Philadelphia-Camden-Wilmington,3.40,4
26081002100,24340,"Grand Rapids-Wyoming, MI",3.40,4
55059001200,16980,"Chicago-Naperville-Elgin, IL-I",3.40,4
39035115900,17460,"Cleveland-Elyria, OH",3.40,4
26049003500,22420,"Flint, MI",3.40,4
36067002000,45060,"Syracuse, NY",3.40,4
39035122200,17460,"Cleveland-Elyria, OH",3.40,4
53053062900,42660,"Seattle-Tacoma-Bellevue, WA",3.40,4
42049002700,21500,"Erie, PA",3.40,4
51760011100,40060,"Richmond, VA",3.40,4
12031001000,27260,"Jacksonville, FL",3.40,4
26125142500,19820,"Detroit-Warren-Dearborn, MI",3.40,4
39153531101,10420,"Akron, OH",3.40,4
06037267600,31100,"Los Angeles-Long Beach, CA",3.40,4
36005037900,35620,"New York-Newark-Jersey City, N",3.41,4
36047043100,35620,"New York-Newark-Jersey City, N",3.41,4
17031242300,16980,"Chicago-Naperville-Elgin, IL-I",3.41,4
08031000402,19740,"Denver-Aurora-Lakewood, CO",3.41,4
06037221601,31100,"Los Angeles-Long Beach, CA",3.41,4
31055001200,36540,"Omaha-Council Bluffs, NE-IA",3.41,4
06037221401,31100,"Los Angeles-Long Beach, CA",3.41,4
36047043300,35620,"New York-Newark-Jersey City, N",3.41,4
55079009700,33340,"Milwaukee-Waukesha-West Allis,",3.41,4
17031242400,16980,"Chicago-Naperville-Elgin, IL-I",3.41,4
34013011600,35620,"New York-Newark-Jersey City, N",3.41,4
36061014401,35620,"New York-Newark-Jersey City, N",3.41,4
25017342600,14460,"Boston-Cambridge-Newton, MA-NH",3.41,4
26017280400,13020,"Bay City, MI",3.41,4
47093006900,28940,"Knoxville, TN",3.41,4
42013101600,11020,"Altoona, PA",3.41,4
17031816402,16980,"Chicago-Naperville-Elgin, IL-I",3.41,4
17143001300,37900,"Peoria, IL",3.41,4
49035102600,41620,"Salt Lake City, UT",3.41,4
17031730400,16980,"Chicago-Naperville-Elgin, IL-I",3.41,4
12086001606,33100,Miami-Fort Lauderdale-West Pal,3.41,4
42003191100,38300,"Pittsburgh, PA",3.41,4
34039036000,35620,"New York-Newark-Jersey City, N",3.41,4
55079002000,33340,"Milwaukee-Waukesha-West Allis,",3.41,4
18097353300,26900,"Indianapolis-Carmel-Anderson,",3.41,4
44007017700,39300,"Providence-Warwick, RI-MA",3.41,4
21117067000,17140,"Cincinnati, OH-KY-IN",3.41,4
51710005100,47260,Virginia Beach-Norfolk-Newport,3.41,4
51760011000,40060,"Richmond, VA",3.41,4
36081085300,35620,"New York-Newark-Jersey City, N",3.41,4
36119000900,35620,"New York-Newark-Jersey City, N",3.41,4
18163002800,21780,"Evansville, IN-KY",3.41,4
17143001200,37900,"Peoria, IL",3.41,4
25009260100,14460,"Boston-Cambridge-Newton, MA-NH",3.41,4
55025001606,31540,"Madison, WI",3.42,4
26099258300,19820,"Detroit-Warren-Dearborn, MI",3.42,4
18097351500,26900,"Indianapolis-Carmel-Anderson,",3.42,4
09003416100,25540,Hartford-West Hartford-East Ha,3.42,4
20209042001,28140,"Kansas City, MO-KS",3.42,4
39049002200,18140,"Columbus, OH",3.42,4
39035116900,17460,"Cleveland-Elyria, OH",3.42,4
55059001600,16980,"Chicago-Naperville-Elgin, IL-I",3.42,4
39035118602,17460,"Cleveland-Elyria, OH",3.42,4
12103028300,45300,Tampa-St. Petersburg-Clearwate,3.42,4
42133000300,49620,"York-Hanover, PA",3.42,4
41051005200,38900,"Portland-Vancouver-Hillsboro,",3.42,4
08005006000,19740,"Denver-Aurora-Lakewood, CO",3.42,4
48439104702,19100,"Dallas-Fort Worth-Arlington, T",3.42,4
20209043400,28140,"Kansas City, MO-KS",3.42,4
19153000702,19780,"Des Moines-West Des Moines, IA",3.42,4
01073005600,13820,"Birmingham-Hoover, AL",3.42,4
13121010800,12060,"Atlanta-Sandy Springs-Roswell,",3.42,4
29189215700,41180,"St. Louis, MO-IL",3.42,4
27053102900,33460,Minneapolis-St. Paul-Bloomingt,3.43,4
34013018300,35620,"New York-Newark-Jersey City, N",3.43,4
22071010700,35380,"New Orleans-Metairie, LA",3.43,4
17031824701,16980,"Chicago-Naperville-Elgin, IL-I",3.43,4
48113001800,19100,"Dallas-Fort Worth-Arlington, T",3.43,4
29095011800,28140,"Kansas City, MO-KS",3.43,4
29510124100,41180,"St. Louis, MO-IL",3.43,4
29510119300,41180,"St. Louis, MO-IL",3.43,4
19193001800,43580,"Sioux City, IA-NE-SD",3.43,4
42003562600,38300,"Pittsburgh, PA",3.43,4
17031530501,16980,"Chicago-Naperville-Elgin, IL-I",3.43,4
36083040800,10580,"Albany-Schenectady-Troy, NY",3.43,4
42003120700,38300,"Pittsburgh, PA",3.43,4
01073003400,13820,"Birmingham-Hoover, AL",3.43,4
24510010200,12580,"Baltimore-Columbia-Towson, MD",3.43,4
27123031300,33460,Minneapolis-St. Paul-Bloomingt,3.43,4
12103022100,45300,Tampa-St. Petersburg-Clearwate,3.43,4
42003241200,38300,"Pittsburgh, PA",3.43,4
06075016400,41860,"San Francisco-Oakland-Hayward,",3.43,4
18167011100,45460,"Terre Haute, IN",3.43,4
25017368700,14460,"Boston-Cambridge-Newton, MA-NH",3.43,4
06037128302,31100,"Los Angeles-Long Beach, CA",3.43,4
20177001500,45820,"Topeka, KS",3.43,4
26163524000,19820,"Detroit-Warren-Dearborn, MI",3.43,4
20209043500,28140,"Kansas City, MO-KS",3.43,4
34021000800,45940,"Trenton, NJ",3.43,4
48201212500,26420,Houston-The Woodlands-Sugar La,3.43,4
18035001500,34620,"Muncie, IN",3.43,4
25025091400,14460,"Boston-Cambridge-Newton, MA-NH",3.44,4
36047042900,35620,"New York-Newark-Jersey City, N",3.44,4
18097357600,26900,"Indianapolis-Carmel-Anderson,",3.44,4
36047039500,35620,"New York-Newark-Jersey City, N",3.44,4
34013008900,35620,"New York-Newark-Jersey City, N",3.44,4
06037190901,31100,"Los Angeles-Long Beach, CA",3.44,4
36047090000,35620,"New York-Newark-Jersey City, N",3.44,4
22017021900,43340,"Shreveport-Bossier City, LA",3.44,4
22071004900,35380,"New Orleans-Metairie, LA",3.44,4
21111005100,31140,"Louisville/Jefferson County, K",3.44,4
55079170600,33340,"Milwaukee-Waukesha-West Allis,",3.44,4
51770000500,40220,"Roanoke, VA",3.44,4
09009155100,35300,"New Haven-Milford, CT",3.44,4
29077000600,44180,"Springfield, MO",3.44,4
36047008800,35620,"New York-Newark-Jersey City, N",3.44,4
22071001100,35380,"New Orleans-Metairie, LA",3.44,4
42003562300,38300,"Pittsburgh, PA",3.44,4
37119005200,16740,"Charlotte-Concord-Gastonia, NC",3.44,4
06037183104,31100,"Los Angeles-Long Beach, CA",3.44,4
17031816300,16980,"Chicago-Naperville-Elgin, IL-I",3.44,4
47093002600,28940,"Knoxville, TN",3.44,4
55139001500,36780,"Oshkosh-Neenah, WI",3.44,4
53033009900,42660,"Seattle-Tacoma-Bellevue, WA",3.44,4
53063003600,44060,"Spokane-Spokane Valley, WA",3.44,4
06037702801,31100,"Los Angeles-Long Beach, CA",3.44,4
22087030300,35380,"New Orleans-Metairie, LA",3.44,4
55101000800,39540,"Racine, WI",3.44,4
36047119600,35620,"New York-Newark-Jersey City, N",3.45,4
06037191302,31100,"Los Angeles-Long Beach, CA",3.45,4
26163515900,19820,"Detroit-Warren-Dearborn, MI",3.45,4
55079008500,33340,"Milwaukee-Waukesha-West Allis,",3.45,4
18163001400,21780,"Evansville, IN-KY",3.45,4
55025001605,31540,"Madison, WI",3.45,4
12086007104,33100,Miami-Fort Lauderdale-West Pal,3.45,4
21111000600,31140,"Louisville/Jefferson County, K",3.45,4
29021001500,41140,"St. Joseph, MO-KS",3.45,4
27053104800,33460,Minneapolis-St. Paul-Bloomingt,3.45,4
34003041301,35620,"New York-Newark-Jersey City, N",3.45,4
06037601401,31100,"Los Angeles-Long Beach, CA",3.45,4
13021010300,31420,"Macon, GA",3.45,4
20173003800,48620,"Wichita, KS",3.45,4
37119000900,16740,"Charlotte-Concord-Gastonia, NC",3.45,4
08031002601,19740,"Denver-Aurora-Lakewood, CO",3.45,4
36085000700,35620,"New York-Newark-Jersey City, N",3.45,4
42003486700,38300,"Pittsburgh, PA",3.45,4
39023000500,44220,"Springfield, OH",3.45,4
06037501504,31100,"Los Angeles-Long Beach, CA",3.45,4
17143000600,37900,"Peoria, IL",3.45,4
17197882300,16980,"Chicago-Naperville-Elgin, IL-I",3.45,4
36047041500,35620,"New York-Newark-Jersey City, N",3.46,4
17031838700,16980,"Chicago-Naperville-Elgin, IL-I",3.46,4
55079008700,33340,"Milwaukee-Waukesha-West Allis,",3.46,4
21067000300,30460,"Lexington-Fayette, KY",3.46,4
29095016800,28140,"Kansas City, MO-KS",3.46,4
25017342500,14460,"Boston-Cambridge-Newton, MA-NH",3.46,4
26163572400,19820,"Detroit-Warren-Dearborn, MI",3.46,4
12086007001,33100,Miami-Fort Lauderdale-West Pal,3.46,4
48439104502,19100,"Dallas-Fort Worth-Arlington, T",3.46,4
34039038900,35620,"New York-Newark-Jersey City, N",3.46,4
17031390400,16980,"Chicago-Naperville-Elgin, IL-I",3.46,4
06037224420,31100,"Los Angeles-Long Beach, CA",3.46,4
17031480300,16980,"Chicago-Naperville-Elgin, IL-I",3.46,4
06037296902,31100,"Los Angeles-Long Beach, CA",3.46,4
37067000200,49180,"Winston-Salem, NC",3.46,4
25017353000,14460,"Boston-Cambridge-Newton, MA-NH",3.46,4
47037012200,34980,Nashville-Davidson--Murfreesbo,3.46,4
13121003000,12060,"Atlanta-Sandy Springs-Roswell,",3.46,4
27053103000,33460,Minneapolis-St. Paul-Bloomingt,3.46,4
06073003301,41740,"San Diego-Carlsbad, CA",3.46,4
26025000600,12980,"Battle Creek, MI",3.46,4
44007018100,39300,"Providence-Warwick, RI-MA",3.46,4
18089030500,16980,"Chicago-Naperville-Elgin, IL-I",3.46,4
36083040600,10580,"Albany-Schenectady-Troy, NY",3.46,4
51680000600,31340,"Lynchburg, VA",3.46,4
42101000804,37980,Philadelphia-Camden-Wilmington,3.46,4
34007611000,37980,Philadelphia-Camden-Wilmington,3.46,4
21117065600,17140,"Cincinnati, OH-KY-IN",3.46,4
06037188100,31100,"Los Angeles-Long Beach, CA",3.46,4
06037224310,31100,"Los Angeles-Long Beach, CA",3.47,4
36005038302,35620,"New York-Newark-Jersey City, N",3.47,4
55079016000,33340,"Milwaukee-Waukesha-West Allis,",3.47,4
22071009100,35380,"New Orleans-Metairie, LA",3.47,4
36061013800,35620,"New York-Newark-Jersey City, N",3.47,4
36047040200,35620,"New York-Newark-Jersey City, N",3.47,4
36047036900,35620,"New York-Newark-Jersey City, N",3.47,4
22071013600,35380,"New Orleans-Metairie, LA",3.47,4
33011001500,31700,"Manchester-Nashua, NH",3.47,4
42013100900,11020,"Altoona, PA",3.47,4
42003486900,38300,"Pittsburgh, PA",3.47,4
42133000500,49620,"York-Hanover, PA",3.47,4
06037269903,31100,"Los Angeles-Long Beach, CA",3.47,4
36065023300,46540,"Utica-Rome, NY",3.47,4
36085008100,35620,"New York-Newark-Jersey City, N",3.47,4
19153002700,19780,"Des Moines-West Des Moines, IA",3.47,4
06001432600,41860,"San Francisco-Oakland-Hayward,",3.47,4
44007018000,39300,"Providence-Warwick, RI-MA",3.47,4
55079008900,33340,"Milwaukee-Waukesha-West Allis,",3.47,4
36085013302,35620,"New York-Newark-Jersey City, N",3.47,4
18141002000,43780,"South Bend-Mishawaka, IN-MI",3.47,4
22017022000,43340,"Shreveport-Bossier City, LA",3.47,4
39095001202,45780,"Toledo, OH",3.47,4
12086001901,33100,Miami-Fort Lauderdale-West Pal,3.47,4
33011000202,31700,"Manchester-Nashua, NH",3.47,4
36047056100,35620,"New York-Newark-Jersey City, N",3.47,4
06037609900,31100,"Los Angeles-Long Beach, CA",3.47,4
29510126700,41180,"St. Louis, MO-IL",3.47,4
13021012900,31420,"Macon, GA",3.47,4
33011200400,31700,"Manchester-Nashua, NH",3.47,4
